"X","Merchant.Category.Code","POS.Entry.Mode","POS_DATA","PROCESSING_CODE","Response.Code","Transaction.Amount"
"607","4814",0,"00001.00E+11",0,0,1000
"608","4814",0,"00001.00E+11",0,100,749
"609","5968",0,"00001.00E+11",0,0,650
"610","4814",0,"00001.00E+11",0,100,1000
"611","5045",0,"00001.00E+11",0,100,1110
"612","4814",0,"00001.00E+11",0,0,1000
"613","4814",0,"00001.00E+11",0,0,212.99
"614","4899",0,"00001.00E+11",0,0,99
"615","7372",0,"00001.00E+11",0,100,36585.32
"616","4814",0,"00001.00E+11",0,100,1000
"617","4814",0,"00001.00E+11",0,0,5
"618","4814",0,"00001.00E+11",0,100,477.9
"619","4814",0,"00001.00E+11",0,0,2000
"620","4814",0,"00001.00E+11",0,0,1000
"621","7829",0,"00001.00E+11",0,0,199
"622","4814",0,"00001.00E+11",0,100,1073
"623","5733",0,"00001.00E+11",0,100,49
"624","4814",0,"00001.00E+11",0,100,5714.46
"625","7829",0,"00001.00E+11",0,0,199
"626","7278",0,"00001.00E+11",0,0,93.84
"627","4814",0,"00001.00E+11",0,100,2000
"628","4814",0,"00001.00E+11",0,0,349
"629","7829",0,"00001.00E+11",0,0,199
"630","4814",0,"00001.00E+11",0,0,100
"631","5968",0,"00001.00E+11",0,0,20.98
"632","4814",0,"00001.00E+11",0,0,446.77
"633","4814",0,"00001.00E+11",0,100,200
"634","4814",0,"00001.00E+11",0,100,1000
"635","5968",0,"00001.00E+11",0,100,650
"636","4814",0,"00001.00E+11",0,0,1000
"637","5968",0,"00001.00E+11",0,0,800
"638","4899",0,"00001.00E+11",0,116,500
"639","4814",0,"00001.00E+11",0,100,1000
"640","5967",0,"00001.00E+11",0,116,39.95
"641","4814",0,"00001.00E+11",0,100,427
"642","4814",0,"00001.00E+11",0,116,500
"643","4814",0,"00001.00E+11",0,100,1000
"644","6300",0,"00001.00E+11",0,0,1863
"645","4814",0,"00001.00E+11",0,0,160
"646","7278",0,"00001.00E+11",0,0,343.38
"647","5968",0,"00001.00E+11",0,0,650
"648","4899",0,"00001.00E+11",0,0,750
"649","4899",0,"00001.00E+11",0,0,50
"650","5968",0,"00001.00E+11",0,0,650
"651","4814",0,"00001.00E+11",0,100,1000
"652","4121",0,"00001.00E+11",0,100,250
"653","4121",0,"00001.00E+11",0,100,250
"654","4814",0,"00001.00E+11",0,100,1000
"655","4121",0,"00001.00E+11",0,0,72
"656","7829",0,"00001.00E+11",0,0,199
"657","5968",0,"00001.00E+11",0,0,800
"658","5968",0,"00001.00E+11",0,0,500
"659","5968",0,"00001.00E+11",0,0,650
"660","4814",0,"00001.00E+11",0,0,25
"661","4814",0,"00001.00E+11",0,100,377.6
"662","5399",0,"00001.00E+11",0,0,1000
"663","4814",0,"00001.00E+11",0,100,937.21
"664","7278",0,"00001.00E+11",0,0,75.35
"665","5968",0,"00001.00E+11",0,0,800
"666","5968",0,"00001.00E+11",0,0,650
"667","4814",0,"00001.00E+11",0,116,2000
"668","4814",0,"00001.00E+11",0,100,1000
"669","4814",0,"00001.00E+11",0,116,1000
"670","4814",0,"00001.00E+11",0,116,1036.37
"671","4121",0,"00001.00E+11",0,0,31
"672","4121",0,"00001.00E+11",0,0,83
"673","4121",0,"00001.00E+11",0,0,135
"674","4814",0,"00001.00E+11",0,0,100
"675","4814",0,"00001.00E+11",0,116,1676.68
"676","4814",0,"00001.00E+11",0,116,598.16
"677","4814",0,"00001.00E+11",0,0,5
"678","4814",0,"00001.00E+11",0,0,5
"679","7829",0,"00001.00E+11",0,0,199
"680","4814",0,"00001.00E+11",0,0,1320
"681","4814",0,"00001.00E+11",0,0,830
"682","4814",0,"00001.00E+11",0,100,577.13
"683","5968",0,"00001.00E+11",0,100,800
"684","4814",0,"00001.00E+11",0,100,1000
"685","4814",0,"00001.00E+11",0,100,2454
"686","4900",0,"00001.00E+11",0,0,58
"687","5968",0,"00001.00E+11",0,0,650
"688","4814",0,"00001.00E+11",0,100,1000
"689","5968",0,"00001.00E+11",0,0,650
"690","4814",0,"00001.00E+11",0,100,2000
"691","4814",0,"00001.00E+11",0,100,2000
"692","4814",0,"00001.00E+11",0,0,100
"693","5968",0,"00001.00E+11",0,100,2.25
"694","5968",0,"00001.00E+11",0,100,2.25
"695","5968",0,"00001.00E+11",0,100,8.99
"696","5968",0,"00001.00E+11",0,100,8.99
"697","5734",0,"00001.00E+11",0,0,4.99
"698","4816",0,"00001.00E+11",0,100,2132.26
"699","4121",0,"00001.00E+11",0,100,503
"700","4121",0,"00001.00E+11",0,100,503
"701","4121",0,"00001.00E+11",0,100,503
"702","4814",0,"00001.00E+11",0,0,441
"703","4814",0,"00001.00E+11",0,100,1000
"704","4814",0,"00001.00E+11",0,116,944
"705","4814",0,"00001.00E+11",0,100,1000
"706","7829",0,"00001.00E+11",0,0,199
"707","7829",0,"00001.00E+11",0,0,199
"708","5967",0,"00001.00E+11",0,100,29.95
"709","4814",0,"00001.00E+11",0,0,500
"710","4814",0,"00001.00E+11",0,100,293.82
"711","6300",0,"00001.00E+11",0,100,1081.01
"712","4814",0,"00001.00E+11",0,0,588.57
"713","4814",0,"00001.00E+11",0,100,1000
"714","4814",0,"00001.00E+11",0,100,100
"715","4814",0,"00001.00E+11",0,116,1000
"716","4814",0,"00001.00E+11",0,0,1000
"717","4814",0,"00001.00E+11",0,100,1000
"718","4814",0,"00001.00E+11",0,100,1000
"719","4814",0,"00001.00E+11",0,0,500
"720","4814",0,"00001.00E+11",0,0,1000
"721","4899",0,"00001.00E+11",0,0,1000
"722","4814",0,"00001.00E+11",0,0,100
"723","4814",0,"00001.00E+11",0,0,1000
"724","4814",0,"00001.00E+11",0,0,1000
"725","6300",0,"00001.00E+11",0,116,1820.29
"726","6300",0,"00001.00E+11",0,0,656
"727","6300",0,"00001.00E+11",0,116,9444
"728","4814",0,"00001.00E+11",0,116,1000
"729","5968",0,"00001.00E+11",0,116,500
"730","4814",0,"00001.00E+11",0,0,500
"731","4814",0,"00001.00E+11",0,0,1000
"732","4814",0,"00001.00E+11",0,116,1000
"733","4814",0,"00001.00E+11",0,100,1115.1
"734","5968",0,"00001.00E+11",0,0,800
"735","4814",0,"00001.00E+11",0,100,611
"736","7829",0,"00001.00E+11",0,0,199
"737","6300",0,"00001.00E+11",0,0,4847
"738","4814",0,"00001.00E+11",0,0,572.55
"739","4121",0,"00001.00E+11",0,0,460
"740","4814",0,"00001.00E+11",0,100,1000
"741","4814",0,"00001.00E+11",0,100,1000
"742","4814",0,"00001.00E+11",0,100,1295.64
"743","4814",0,"00001.00E+11",0,100,1000
"744","5968",0,"00001.00E+11",0,0,650
"745","5968",0,"00001.00E+11",0,0,650
"746","4816",0,"00001.00E+11",0,100,4517.04
"747","5968",0,"00001.00E+11",0,0,500
"748","4814",0,"00001.00E+11",0,116,492.06
"749","5968",0,"00001.00E+11",0,116,500
"750","6300",0,"00001.00E+11",0,116,2941
"751","6300",0,"00001.00E+11",0,0,41667
"752","5968",0,"00001.00E+11",0,100,650
"753","4899",0,"00001.00E+11",0,0,169
"754","4816",0,"00001.00E+11",0,100,706.82
"755","5968",0,"00001.00E+11",0,0,650
"756","4814",0,"00001.00E+11",0,0,1000
"757","6300",0,"00001.00E+11",0,0,5922
"758","4899",0,"00001.00E+11",0,0,50
"759","4814",0,"00001.00E+11",0,0,100
"760","4814",0,"00001.00E+11",0,0,3319.9
"761","4814",0,"00001.00E+11",0,0,91.27
"762","7372",0,"00001.00E+11",0,0,995.82
"763","4814",0,"00001.00E+11",0,0,1000
"764","5399",0,"00001.00E+11",0,0,354
"765","5968",0,"00001.00E+11",0,0,800
"766","4814",0,"00001.00E+11",0,100,505.46
"767","4814",0,"00001.00E+11",0,0,500
"768","5968",0,"00001.00E+11",0,0,500
"769","4814",0,"00001.00E+11",0,0,470.82
"770","4121",0,"00001.00E+11",0,0,122
"771","4121",0,"00001.00E+11",0,0,127
"772","4814",0,"00001.00E+11",0,0,200
"773","4814",0,"00001.00E+11",0,0,1000
"774","4814",0,"00001.00E+11",0,100,2000
"775","4814",0,"00001.00E+11",0,0,940
"776","4814",0,"00001.00E+11",0,0,1000
"777","7829",0,"00001.00E+11",0,0,199
"778","5968",0,"00001.00E+11",0,0,500
"779","4814",0,"00001.00E+11",0,100,500
"780","4814",0,"00001.00E+11",0,0,2000
"781","4814",0,"00001.00E+11",0,100,1407.16
"782","4814",0,"00001.00E+11",0,116,1000
"783","4121",0,"00001.00E+11",0,0,1835
"784","4814",0,"00001.00E+11",0,0,1000
"785","5734",0,"00001.00E+11",0,0,797.68
"786","5968",0,"00001.00E+11",0,100,500
"787","4814",0,"00001.00E+11",0,0,500
"788","4814",0,"00001.00E+11",0,0,100
"789","4814",0,"00001.00E+11",0,0,1000
"790","4814",0,"00001.00E+11",0,100,1000
"791","5734",0,"00001.00E+11",0,0,797.68
"792","4814",0,"00001.00E+11",0,100,500
"793","5968",0,"00001.00E+11",0,0,500
"794","5815",0,"00001.00E+11",0,0,149
"795","5045",0,"00001.00E+11",0,0,354
"796","4814",0,"00001.00E+11",0,100,2000
"797","5968",0,"00001.00E+11",0,0,800
"798","4814",0,"00001.00E+11",0,0,500
"799","4814",0,"00001.00E+11",0,116,764.86
"800","4814",0,"00001.00E+11",0,0,500
"801","4899",0,"00001.00E+11",0,0,2.99
"802","5734",0,"00001.00E+11",0,0,29
"803","4814",0,"00001.00E+11",0,100,290
"804","4816",0,"00001.00E+11",0,100,824.82
"805","5045",0,"00001.00E+11",0,0,2948.82
"806","5968",0,"00001.00E+11",0,0,650
"807","5968",0,"00001.00E+11",0,0,800
"808","5968",0,"00001.00E+11",0,0,500
"809","4814",0,"00001.00E+11",0,0,100
"810","6300",0,"00001.00E+11",0,0,2524.14
"811","5968",0,"00001.00E+11",0,0,500
"812","4814",0,"00001.00E+11",0,0,349
"813","4814",0,"00001.00E+11",0,100,1000
"814","5815",0,"00001.00E+11",0,100,29
"815","4814",0,"00001.00E+11",0,100,1000
"816","4899",0,"00001.00E+11",0,0,169
"817","4814",0,"00001.00E+11",0,0,1296.33
"818","4814",0,"00001.00E+11",0,100,3040
"819","4814",0,"00001.00E+11",0,100,500
"820","5968",0,"00001.00E+11",0,0,650
"821","4814",0,"00001.00E+11",0,0,2000
"822","4814",0,"00001.00E+11",0,0,1000
"823","4814",0,"00001.00E+11",0,100,1000
"824","4814",0,"00001.00E+11",0,0,5
"825","5968",0,"00001.00E+11",0,0,500
"826","5734",0,"00001.00E+11",0,100,797.68
"827","5734",0,"00001.00E+11",0,100,797.68
"828","4814",0,"00001.00E+11",0,100,2000
"829","4814",0,"00001.00E+11",0,0,200
"830","4899",0,"00001.00E+11",0,0,99
"831","4814",0,"00001.00E+11",0,0,1000
"832","4899",0,"00001.00E+11",0,0,169
"833","4814",0,"00001.00E+11",0,100,2000
"834","4814",0,"00001.00E+11",0,100,2239.64
"835","4121",0,"00001.00E+11",0,0,380
"836","4814",0,"00001.00E+11",0,0,1000
"837","4121",0,"00001.00E+11",0,0,146
"838","4814",0,"00001.00E+11",0,100,1000
"839","4899",0,"00001.00E+11",0,0,169
"840","4121",0,"00001.00E+11",0,0,143
"841","4121",0,"00001.00E+11",0,0,171
"842","4814",0,"00001.00E+11",0,116,1000
"843","4814",0,"00001.00E+11",0,0,160
"844","4814",0,"00001.00E+11",0,0,1000
"845","4814",0,"00001.00E+11",0,100,1532.82
"846","4814",0,"00001.00E+11",0,100,1000
"847","4814",0,"00001.00E+11",0,0,500
"848","4899",0,"00001.00E+11",0,0,500
"849","4899",0,"00001.00E+11",0,0,500
"850","6300",0,"00001.00E+11",0,100,5000
"851","4814",0,"00001.00E+11",0,0,1000
"852","5968",0,"00001.00E+11",0,0,800
"853","6300",0,"00001.00E+11",0,0,1343
"854","5968",0,"00001.00E+11",0,0,800
"855","5968",0,"00001.00E+11",0,0,650
"856","5968",0,"00001.00E+11",0,0,800
"857","4814",0,"00001.00E+11",0,100,100
"858","4814",0,"00001.00E+11",0,100,118.51
"859","5968",0,"00001.00E+11",0,0,800
"860","5968",0,"00001.00E+11",0,0,500
"861","4814",0,"00001.00E+11",0,116,7903.64
"862","4814",0,"00001.00E+11",0,100,1030.8
"863","5968",0,"00001.00E+11",0,0,1652
"864","5968",0,"00001.00E+11",0,0,1652
"865","5045",0,"00001.00E+11",0,0,2948.82
"866","4814",0,"00001.00E+11",0,100,1000
"867","4814",0,"00001.00E+11",0,100,1754
"868","8299",0,"00001.00E+11",0,0,100
"869","4814",0,"00001.00E+11",0,100,2000
"870","5734",0,"00001.00E+11",0,100,14
"871","5734",0,"00001.00E+11",0,100,14
"872","4814",0,"00001.00E+11",0,100,1000
"873","4814",0,"00001.00E+11",0,0,349
"874","4814",0,"00001.00E+11",0,116,588
"875","7829",0,"00001.00E+11",0,0,199
"876","4899",0,"00001.00E+11",0,0,99
"877","4814",0,"00001.00E+11",0,100,2000
"878","4814",0,"00001.00E+11",0,100,300
"879","5968",0,"00001.00E+11",0,100,650
"880","4814",0,"00001.00E+11",0,0,1000
"881","4814",0,"00001.00E+11",0,116,1000
"882","4814",0,"00001.00E+11",0,100,588.62
"883","5964",0,"00001.00E+11",0,0,42
"884","4814",0,"00001.00E+11",0,0,1000
"885","4814",0,"00001.00E+11",0,100,976.74
"886","4814",0,"00001.00E+11",0,0,500
"887","4814",0,"00001.00E+11",0,100,1582.8
"888","5968",0,"00001.00E+11",0,0,650
"889","5968",0,"00001.00E+11",0,0,1652
"890","4899",0,"00001.00E+11",0,0,500
"891","4121",0,"00001.00E+11",0,0,132
"892","4121",0,"00001.00E+11",0,0,43
"893","4121",0,"00001.00E+11",0,0,44
"894","5815",0,"00001.00E+11",0,0,8.99
"895","4814",0,"00001.00E+11",0,100,1000
"896","4814",0,"00001.00E+11",0,0,200
"897","4814",0,"00001.00E+11",0,0,100
"898","4814",0,"00001.00E+11",0,0,588.82
"899","4816",0,"00001.00E+11",0,100,5936.87
"900","5968",0,"00001.00E+11",0,0,650
"901","7399",0,"00001.00E+11",0,0,1349
"902","5734",0,"00001.00E+11",0,100,797.68
"903","5734",0,"00001.00E+11",0,100,797.68
"904","4814",0,"00001.00E+11",0,100,588.82
"905","4814",0,"00001.00E+11",0,0,2000
"906","4899",0,"00001.00E+11",0,0,1000
"907","4814",0,"00001.00E+11",0,0,200
"908","4814",0,"00001.00E+11",0,100,500
"909","4814",0,"00001.00E+11",0,0,500
"910","4814",0,"00001.00E+11",0,0,100
"911","4814",0,"00001.00E+11",0,100,1000
"912","4814",0,"00001.00E+11",0,100,15950.87
"913","4814",0,"00001.00E+11",0,100,3000
"914","4814",0,"00001.00E+11",0,100,2000
"915","4814",0,"00001.00E+11",0,100,5000
"916","4814",0,"00001.00E+11",0,100,3000
"917","4814",0,"00001.00E+11",0,100,15950.87
"918","4899",0,"00001.00E+11",0,0,1000
"919","4814",0,"00001.00E+11",0,0,1000
"920","4814",0,"00001.00E+11",0,100,1000
"921","5734",0,"00001.00E+11",0,0,2394.22
"922","5967",0,"00001.00E+11",0,0,29.95
"923","4121",0,"00001.00E+11",0,0,150
"924","4899",0,"00001.00E+11",0,0,50
"925","4814",0,"00001.00E+11",0,0,100
"926","5968",0,"00001.00E+11",0,0,800
"927","4899",0,"00001.00E+11",0,0,1000
"928","4814",0,"00001.00E+11",0,100,1000
"929","4814",0,"00001.00E+11",0,0,1000
"930","4899",0,"00001.00E+11",0,0,50
"931","4814",0,"00001.00E+11",0,116,883.64
"932","4814",0,"00001.00E+11",0,0,200
"933","5968",0,"00001.00E+11",0,0,650
"934","3672",0,"00001.00E+11",0,0,49
"935","5967",0,"00001.00E+11",0,100,30.22
"936","4814",0,"00001.00E+11",0,0,300
"937","4814",0,"00001.00E+11",0,100,1000
"938","4899",0,"00001.00E+11",0,0,50
"939","5968",0,"00001.00E+11",0,0,650
"940","4814",0,"00001.00E+11",0,116,1000
"941","4899",0,"00001.00E+11",0,0,130
"942","4899",0,"00001.00E+11",0,0,500
"943","4814",0,"00001.00E+11",0,100,1000
"944","4814",0,"00001.00E+11",0,0,500
"945","5968",0,"00001.00E+11",0,116,1652
"946","7372",0,"00001.00E+11",0,100,912.48
"947","4814",0,"00001.00E+11",0,0,5
"948","5734",0,"00001.00E+11",0,0,797.68
"949","4899",0,"00001.00E+11",0,0,169
"950","4814",0,"00001.00E+11",0,100,1000
"951","4899",0,"00001.00E+11",0,0,169
"952","5968",0,"00001.00E+11",0,0,1652
"953","8299",0,"00001.00E+11",0,100,2097
"954","4814",0,"00001.00E+11",0,116,1000
"955","5734",0,"00001.00E+11",0,100,2440.24
"956","5734",0,"00001.00E+11",0,100,2440.24
"957","4814",0,"00001.00E+11",0,0,500
"958","4814",0,"00001.00E+11",0,0,100
"959","4814",0,"00001.00E+11",0,100,3910
"960","6300",0,"00001.00E+11",0,0,2083
"961","5968",0,"00001.00E+11",0,0,500
"962","4814",0,"00001.00E+11",0,0,19.95
"963","4814",0,"00001.00E+11",0,116,500
"964","4814",0,"00001.00E+11",0,116,500
"965","5734",0,"00001.00E+11",0,0,1196.52
"966","4814",0,"00001.00E+11",0,100,1000
"967","4814",0,"00001.00E+11",0,100,1000
"968","4814",0,"00001.00E+11",0,116,1081.36
"969","4814",0,"00001.00E+11",0,100,1539.81
"970","4121",0,"00001.00E+11",0,0,96
"971","4814",0,"00001.00E+11",0,116,579.54
"972","5968",0,"00001.00E+11",0,0,800
"973","4814",0,"00001.00E+11",0,0,1000
"974","4814",0,"00001.00E+11",0,100,1000
"975","4814",0,"00001.00E+11",0,100,1000
"976","4814",0,"00001.00E+11",0,0,1000
"977","5965",0,"00001.00E+11",3000,0,20.95
"978","4814",0,"00001.00E+11",0,0,1000
"979","4121",0,"00001.00E+11",0,0,89
"980","4121",0,"00001.00E+11",0,0,99
"981","7829",0,"00001.00E+11",0,0,199
"982","5968",0,"00001.00E+11",0,116,1652
"983","4814",0,"00001.00E+11",0,0,1604.41
"984","4814",0,"00001.00E+11",0,116,1000
"985","5968",0,"00001.00E+11",0,0,1888.15
"986","5992",0,"00001.00E+11",0,0,35.54
"987","7011",0,"00001.00E+11",0,116,3633.25
"988","7011",0,"00001.00E+11",0,116,3663.25
"989","4121",0,"00001.00E+11",0,100,1999
"990","4121",0,"00001.00E+11",0,100,1999
"991","4121",0,"00001.00E+11",0,100,1999
"992","4814",0,"00001.00E+11",0,100,2000
"993","4121",0,"00001.00E+11",0,0,599
"994","4121",0,"00001.00E+11",0,0,599
"995","5968",0,"00001.00E+11",0,0,800
"996","5968",0,"00001.00E+11",0,0,800
"997","5968",10,"00001.00E+11",920000,116,800
"998","5968",10,"00001.00E+11",920000,0,500
"999","4814",10,"00001.00E+11",920000,100,500
"1000","5968",10,"00001.00E+11",920000,0,650
"1001","4814",10,"00001.00E+11",920000,0,550
"1002","4814",10,"00001.00E+11",920000,100,1000
"1003","5968",10,"00001.00E+11",920000,0,650
"1004","4814",10,"00001.00E+11",920000,100,1100
"1005","4899",10,"00001.00E+11",920000,0,500
"1006","4121",10,"00001.00E+11",920000,0,31
"1007","7829",10,"00001.00E+11",920000,0,199
"1008","4814",10,"00001.00E+11",920000,100,1000
"1009","4121",10,"00001.00E+11",920000,0,999
"1010","4899",10,"00001.00E+11",920000,0,750
"1011","4899",10,"00001.00E+11",920000,0,750
"1012","4814",10,"00001.00E+11",920000,0,100
"1013","5968",10,"00001.00E+11",920000,0,500
"1014","4814",10,"00001.00E+11",920000,0,1000
"1015","5968",10,"00001.00E+11",920000,0,650
"1016","4899",10,"00001.00E+11",920000,0,50
"1017","4814",10,"00001.00E+11",920000,0,2478.17
"1018","5968",10,"00001.00E+11",920000,101,800
"1019","6300",10,"00001.00E+11",920000,0,12781.25
"1020","4814",10,"00001.00E+11",920000,116,400
"1021","4814",10,"00001.00E+11",920000,0,5
"1022","7829",10,"00001.00E+11",920000,0,199
"1023","5968",10,"00001.00E+11",920000,0,650
"1024","4899",10,"00001.00E+11",920000,0,2000
"1025","4814",10,"00001.00E+11",920000,0,1000
"1026","4814",10,"00001.00E+11",920000,0,1000
"1027","4814",10,"00001.00E+11",920000,100,1750
"1028","4814",10,"00001.00E+11",920000,0,1000
"1029","7278",12,"00001.00E+11",920000,0,1.99
"1030","4814",10,"00001.00E+11",920000,0,500
"1031","4899",10,"00001.00E+11",920000,0,50
"1032","4814",10,"00001.00E+11",920000,100,1000
"1033","4814",10,"00001.00E+11",920000,100,1000
"1034","5968",10,"00001.00E+11",920000,0,650
"1035","5968",10,"00001.00E+11",920000,100,500
"1036","4814",10,"00001.00E+11",920000,100,5
"1037","4814",10,"00001.00E+11",920000,0,500
"1038","5968",10,"00001.00E+11",920000,0,500
"1039","4814",10,"00001.00E+11",920000,100,3208.82
"1040","4814",10,"00001.00E+11",920000,0,1000
"1041","4899",10,"00001.00E+11",920000,0,50
"1042","5968",10,"00001.00E+11",920000,100,650
"1043","4814",10,"00001.00E+11",920000,100,2000
"1044","5968",10,"00001.00E+11",920000,0,500
"1045","4899",10,"00001.00E+11",920000,0,50
"1046","4814",10,"00001.00E+11",920000,0,270
"1047","7829",10,"00001.00E+11",920000,0,199
"1048","4814",10,"00001.00E+11",920000,0,1000
"1049","4814",10,"00001.00E+11",920000,0,100
"1050","5968",10,"00001.00E+11",920000,0,500
"1051","4814",10,"00001.00E+11",920000,0,500
"1052","4814",10,"00001.00E+11",920000,116,1000
"1053","4814",10,"00001.00E+11",920000,100,2000
"1054","4899",10,"00001.00E+11",920000,0,999
"1055","4814",10,"00001.00E+11",920000,100,850
"1056","4814",10,"00001.00E+11",920000,116,5550
"1057","4814",10,"00001.00E+11",920000,0,5
"1058","4814",10,"00001.00E+11",920000,0,1000
"1059","5968",10,"00001.00E+11",920000,0,800
"1060","4814",10,"00001.00E+11",920000,100,1604.41
"1061","4814",10,"00001.00E+11",920000,0,9626.46
"1062","4814",10,"00001.00E+11",920000,100,2000
"1063","4814",10,"00001.00E+11",920000,100,899
"1064","4814",10,"00001.00E+11",920000,0,5
"1065","5968",10,"00001.00E+11",920000,0,650
"1066","4814",10,"00001.00E+11",920000,100,150
"1067","4814",10,"00001.00E+11",920000,100,100
"1068","4814",10,"00001.00E+11",920000,0,1000
"1069","4814",10,"00001.00E+11",920000,100,200
"1070","5968",10,"00001.00E+11",920000,116,650
"1071","4814",10,"00001.00E+11",920000,0,1000
"1072","4814",10,"00001.00E+11",920000,116,1000
"1073","4814",10,"00001.00E+11",920000,0,1000
"1074","4899",10,"00001.00E+11",920000,0,169
"1075","4814",10,"00001.00E+11",920000,0,100
"1076","4814",10,"00001.00E+11",920000,0,100
"1077","5968",10,"00001.00E+11",920000,0,650
"1078","4814",10,"00001.00E+11",920000,100,1000
"1079","5968",10,"00001.00E+11",920000,0,800
"1080","5968",10,"00001.00E+11",920000,0,650
"1081","4814",10,"00001.00E+11",920000,0,1000
"1082","4899",10,"00001.00E+11",920000,100,169
"1083","4814",10,"00001.00E+11",920000,116,1000
"1084","4900",10,"00001.00E+11",920000,116,773
"1085","4900",10,"00001.00E+11",920000,116,2305
"1086","5968",10,"00001.00E+11",920000,0,800
"1087","4814",10,"00001.00E+11",920000,0,100
"1088","4814",10,"00001.00E+11",920000,0,5
"1089","5968",10,"00001.00E+11",920000,116,500
"1090","4814",10,"00001.00E+11",920000,116,2000
"1091","4814",10,"00001.00E+11",920000,100,1000
"1092","4121",10,"00001.00E+11",920000,0,148
"1093","7829",10,"00001.00E+11",920000,0,199
"1094","4814",10,"00001.00E+11",920000,0,1550
"1095","5968",10,"00001.00E+11",920000,0,650
"1096","4814",10,"00001.00E+11",920000,116,1000
"1097","4814",10,"00001.00E+11",920000,0,1000
"1098","4814",10,"00001.00E+11",920000,0,1000
"1099","4814",10,"00001.00E+11",920000,0,300
"1100","4814",10,"00001.00E+11",920000,100,1000
"1101","4814",10,"00001.00E+11",920000,0,200
"1102","5968",10,"00001.00E+11",920000,0,800
"1103","4899",10,"00001.00E+11",920000,0,1000
"1104","4814",10,"00001.00E+11",920000,100,1000
"1105","4814",10,"00001.00E+11",920000,0,100
"1106","4814",10,"00001.00E+11",920000,116,1000
"1107","4814",10,"00001.00E+11",920000,116,1000
"1108","4814",10,"00001.00E+11",920000,0,1000
"1109","4814",10,"00001.00E+11",920000,0,5
"1110","4814",10,"00001.00E+11",920000,0,5
"1111","4814",10,"00001.00E+11",920000,0,5
"1112","4814",10,"00001.00E+11",920000,0,1000
